lang,n,date
en,497781,2021-12-20
es,68374,2021-12-20
fr,32997,2021-12-20
pt,18152,2021-12-20
und,17342,2021-12-20
de,16564,2021-12-20
it,14602,2021-12-20
nl,11879,2021-12-20
in,10612,2021-12-20
ca,4441,2021-12-20
ja,3453,2021-12-20
pl,2773,2021-12-20
tr,2441,2021-12-20
tl,1995,2021-12-20
el,1601,2021-12-20
ru,1554,2021-12-20
hi,1251,2021-12-20
sv,1229,2021-12-20
cs,1079,2021-12-20
ro,504,2021-12-20
et,496,2021-12-20
fi,496,2021-12-20
da,491,2021-12-20
ar,472,2021-12-20
zh,466,2021-12-20
th,462,2021-12-20
lv,324,2021-12-20
no,275,2021-12-20
uk,239,2021-12-20
sl,176,2021-12-20
ht,174,2021-12-20
ta,170,2021-12-20
is,150,2021-12-20
vi,138,2021-12-20
eu,136,2021-12-20
hu,134,2021-12-20
cy,130,2021-12-20
gu,101,2021-12-20
mr,99,2021-12-20
ml,98,2021-12-20
bn,89,2021-12-20
ko,86,2021-12-20
ur,78,2021-12-20
iw,69,2021-12-20
te,69,2021-12-20
fa,65,2021-12-20
kn,64,2021-12-20
bg,63,2021-12-20
lt,55,2021-12-20
or,38,2021-12-20
si,35,2021-12-20
pa,14,2021-12-20
ne,13,2021-12-20
sr,13,2021-12-20
hy,9,2021-12-20
am,6,2021-12-20
my,6,2021-12-20
km,3,2021-12-20
lo,3,2021-12-20
ka,2,2021-12-20
ps,2,2021-12-20
ckb,1,2021-12-20
dv,1,2021-12-20
